made_shot,region,defender_distance
1,Arc Three,4.408982455964189
0,Near hoop,2.733783958636821
0,Arc Three,7.4533122368514775
0,Arc Three,4.598486066348352
0,Arc Three,4.577315491475325
0,Paint,5.158591195917739
1,Corner Three,5.729369273907907
1,Arc Three,7.908987814031584
0,Paint,2.2726844287098
0,Corner Three,5.926851449505045
0,Arc Three,7.831579474952675
1,Paint,3.1917503246494703
0,Corner Three,6.4933830266972565
0,Corner Three,6.005828354473675
0,Paint,3.317569764044155
0,Arc Three,4.261183561265578
0,Mid-range,9.003131088604674
0,Paint,3.823013801086781
0,Corner Three,7.302540174713184
1,Mid-range,6.7805847776279595
1,Arc Three,5.8925063538701385
0,Mid-range,5.773399369600202
1,Near hoop,3.242876268391998
1,Mid-range,6.153480186276706
0,Mid-range,4.469644142401049
0,Paint,2.5335851838254837
0,Mid-range,6.2257057477847475
1,Paint,5.59644573416021
0,Arc Three,5.4697973679652785
0,Corner Three,6.061220620056659
1,Near hoop,5.253590807133726
1,Mid-range,4.412233050463219
1,Near hoop,3.5491184819050474
1,Corner Three,9.823228413154204
0,Mid-range,3.7921704011423327
0,Paint,2.675218865850045
1,Near hoop,4.80655353202271
0,Paint,1.7674965975921986
1,Near hoop,1.476178272160918
0,Near hoop,1.018726461813966
0,Paint,3.3962472694578665
0,Arc Three,7.82044545082312
1,Near hoop,5.991820125679676
0,Mid-range,5.3638643240205015
0,Mid-range,4.934343652827596
1,Near hoop,2.0036868779577297
0,Corner Three,4.583789112513795
0,Near hoop,5.054725210859633
0,Corner Three,5.3601478085030445
0,Paint,1.9291600568641267
0,Arc Three,5.727322624926939
1,Near hoop,4.305791190478241
1,Arc Three,4.862957771439106
0,Mid-range,1.0627033005500695
0,Mid-range,4.862328569985784
0,Near hoop,3.4921506978937815
1,Paint,7.2701400647374035
0,Corner Three,6.21092512417434
0,Paint,2.217315096868289
0,Paint,2.590914366203558
1,Near hoop,5.8397059028687455
0,Mid-range,1.697936635714055
0,Paint,2.8684904903101915
1,Paint,1.5732136369228436
0,Paint,1.5517793312839319
1,Near hoop,2.928310176262071
1,Near hoop,3.075041860284182
0,Mid-range,6.225594746889655
0,Mid-range,4.091229648406455
1,Mid-range,4.5377783208305855
0,Near hoop,2.5784837855608083
0,Paint,4.415227820588648
0,Mid-range,4.509472495414509
0,Paint,2.1785491745654926
0,Paint,2.2129229449757166
1,Near hoop,4.361845397764572
1,Paint,4.308616136673128
0,Near hoop,1.0495987585739606
1,Paint,3.134271745477723
0,Paint,5.0296807537357715
1,Near hoop,1.9917739074754446
1,Near hoop,6.310512387255096
1,Corner Three,5.194348021388245
0,Paint,2.3692800736088606
1,Near hoop,8.773251219029351
0,Mid-range,5.4888604854650795
1,Mid-range,7.61477269513017
0,Mid-range,5.196897365043879
0,Paint,1.9599945800945449
0,Paint,0.6533484933019994
0,Near hoop,1.248723931579755
0,Mid-range,3.251802938878676
0,Mid-range,6.791000870269418
0,Near hoop,4.221948789184916
1,Near hoop,3.2886259620242617
1,Near hoop,2.332981835934434
0,Corner Three,4.603946956970722
0,Paint,1.9820551849532262
0,Paint,4.456826543562136
1,Paint,6.536043065838842
0,Corner Three,2.23098415254345
0,Paint,4.306590321124126
0,Arc Three,8.701660733273854
0,Paint,2.9862509853158716
1,Paint,1.623100393228958
1,Paint,3.97747371638079
0,Near hoop,0.13890720103724435
1,Near hoop,1.4706451074613491
1,Paint,4.196503547347477
0,Paint,3.6654281863105718
1,Mid-range,2.187088423932604
0,Paint,4.7962185591567845
0,Near hoop,0.7122027456419984
0,Paint,4.022604141995581
0,Near hoop,2.0617760993134033
1,Paint,7.52997447722102
1,Paint,2.266656468920685
1,Mid-range,5.446858833612267
0,Arc Three,7.8717806556140815
0,Paint,2.940735147033814
1,Corner Three,6.661131548806105
0,Mid-range,4.684577188711911
0,Mid-range,4.307647151392507
0,Mid-range,5.608020038632175
0,Paint,4.380263019043496
1,Mid-range,3.2001113032205604
0,Mid-range,4.62507857659738
1,Mid-range,7.878422392135368
0,Corner Three,7.0638941129238315
0,Mid-range,5.123868033907588
0,Paint,3.1053740027249535
1,Corner Three,7.047178737636782
1,Mid-range,3.338162476647893
0,Mid-range,8.425772110483408
1,Paint,2.0823724662029095
0,Near hoop,1.5924195116237423
1,Corner Three,8.392656128711577
0,Mid-range,3.937598486641317
0,Near hoop,1.6119219803700213
0,Paint,5.801211198025806
1,Near hoop,2.134639883938272
0,Near hoop,6.674153855763291
0,Near hoop,7.199174762908593
1,Near hoop,0.4938720280598999
0,Mid-range,3.922697623141502
0,Mid-range,5.051607828503713
0,Paint,1.7969881294265733
0,Mid-range,4.4063809787398105
0,Paint,1.8953490087580147
1,Near hoop,5.33401880945315
0,Paint,4.796522838484142
1,Mid-range,5.003722586415038
1,Paint,2.6937624863747787
0,Corner Three,8.512074683178009
0,Mid-range,5.501698054064765
0,Corner Three,6.863003688254869
1,Near hoop,0.8828296154978087
1,Corner Three,3.0564793988181926
1,Near hoop,4.600252033584684
1,Mid-range,2.1872904076505293
1,Paint,1.9397424629316133
0,Arc Three,3.3967935670717395
0,Mid-range,5.4616577227523155
0,Corner Three,8.63533614056222
0,Paint,0.4825742248607983
0,Paint,0.7271178198889071
0,Corner Three,7.135755152420801
0,Arc Three,6.1191431426630345
1,Near hoop,5.023403398493894
0,Arc Three,5.860840402578798
0,Paint,3.956176943072695
0,Near hoop,1.6782199666611044
1,Mid-range,6.133698720804601
1,Near hoop,3.1702107601861402
0,Mid-range,4.726245344816541
1,Near hoop,1.394299656924579
1,Paint,1.5621097985737114
0,Corner Three,8.211997037724746
1,Corner Three,6.323699754676846
0,Mid-range,3.25351743067407
0,Arc Three,6.130092866719069
1,Mid-range,5.156091198815239
1,Near hoop,3.0796771355452184
0,Paint,3.3096682675005376
0,Mid-range,5.610924479629001
0,Paint,1.8642327325202768
1,Paint,1.2423731359780787
1,Near hoop,2.0409107258525547
0,Arc Three,4.077016550187159
1,Corner Three,4.220142456410682
1,Near hoop,6.177980409486581
1,Arc Three,6.232276477347583
1,Arc Three,6.406686102229449
1,Arc Three,7.4446813844583035
0,Mid-range,5.172110811506265
0,Corner Three,5.780797071425355
1,Near hoop,4.367373877251636
1,Mid-range,4.645492212381804
0,Paint,0.08951576006491996
1,Near hoop,0.8500812001215006
1,Near hoop,1.603938566653973
1,Near hoop,1.0617889883117075
1,Near hoop,0.17389683435877193
0,Mid-range,8.951113540761286
1,Mid-range,5.023526706368745
0,Arc Three,9.72151195558078
0,Corner Three,5.124668725781214
1,Arc Three,5.285991677112251
0,Paint,5.372908066308228
0,Corner Three,5.446533611509254
0,Corner Three,5.591237092531492
0,Near hoop,0.9141525440537766
1,Paint,4.938806196481086
0,Corner Three,4.414250091340544
0,Corner Three,8.804924533021282
0,Near hoop,2.6395519829698357
0,Mid-range,2.792532338308724
0,Paint,0.6559257069211445
1,Near hoop,2.0446504641136105
1,Corner Three,3.594888352369231
1,Near hoop,5.229212307384356
0,Paint,1.0921988299297867
1,Arc Three,7.599335102731027
0,Near hoop,1.129310766175552
1,Near hoop,4.850027732343394
0,Paint,4.519324318435223
1,Mid-range,5.976793272985103
1,Mid-range,4.467625921101722
0,Corner Three,4.790474392959429
0,Arc Three,8.253315717903929
1,Corner Three,4.346777962675347
0,Mid-range,5.490834021330459
0,Near hoop,1.4467011858016867
1,Near hoop,1.7594563269658055
0,Mid-range,3.5296038644159493
0,Arc Three,5.967087255881215
1,Corner Three,4.534454436798326
0,Paint,5.740925135559599
0,Paint,2.9505215188166294
1,Mid-range,4.708195640157701
0,Paint,0.2954351856160679
1,Paint,0.928850609355455
1,Paint,2.2330430159985752
0,Near hoop,1.8271687941731043
0,Corner Three,3.831972633840174
0,Corner Three,5.868574142506848
0,Mid-range,5.36278639365768
0,Corner Three,6.540905855506558
1,Paint,1.7788761637899324
1,Paint,5.4112653108214905
0,Corner Three,3.066142802626778
1,Mid-range,1.6549924298618386
0,Mid-range,4.1699057113201
1,Arc Three,6.449229760157415
1,Corner Three,7.28852569850721
0,Arc Three,7.256355624092577
0,Near hoop,0.12222050237173616
1,Corner Three,5.291549732705912
1,Arc Three,5.874726237170545
1,Near hoop,0.6813260383252642
0,Paint,2.3501855362502786
1,Near hoop,3.384631998489643
0,Arc Three,4.141872147193827
1,Paint,2.614767963873657
0,Corner Three,4.334865430621809
0,Near hoop,0.13946779986792293
0,Paint,1.9806567240690631
1,Paint,1.2935309611292654
0,Arc Three,9.274789989778748
1,Near hoop,0.9486635695545584
1,Near hoop,3.520327461643305
1,Arc Three,8.484080046062743
0,Corner Three,5.738624749162465
0,Corner Three,5.219001852548053
0,Mid-range,5.02427092347735
0,Paint,0.7614049205252102
0,Corner Three,8.988524859285866
0,Near hoop,1.5969047609986011
0,Mid-range,3.1984263420626085
1,Paint,2.852330805096075
1,Near hoop,0.5195146181773919
0,Mid-range,4.31102678123205
1,Mid-range,5.021930383876304
0,Mid-range,4.876107781386708
1,Near hoop,0.6493786383921175
1,Paint,1.4579118438712217
1,Corner Three,4.46112960863053
1,Near hoop,0.23992024716559662
1,Paint,5.750705082126885
0,Near hoop,0.47540228322968786
0,Corner Three,5.302032069886035
0,Near hoop,4.11756893645996
0,Mid-range,6.116986349911206
1,Paint,0.08652559910222998
1,Paint,0.9560028418367795
0,Mid-range,4.425602853691236
0,Mid-range,5.3752525626708865
0,Paint,4.076893727251177
1,Mid-range,3.906014123195153
1,Arc Three,5.31487436557065
1,Mid-range,4.548255446410198
1,Mid-range,4.892050648654405
0,Paint,4.487538426576423
1,Mid-range,4.275003107414071
0,Near hoop,0.878368714663722
0,Near hoop,2.3484272565698063
0,Corner Three,5.487787649763791
0,Mid-range,5.3925857956364505
0,Mid-range,6.779329425252911
1,Near hoop,1.6101100474812255
1,Paint,4.9491953712901555
1,Mid-range,5.477690721097714
1,Corner Three,7.147388212235291
1,Near hoop,3.021125076391241
1,Near hoop,0.4147720031535315
1,Paint,2.068235725564183
1,Paint,3.5282009097272278
0,Mid-range,4.365045932152374
1,Mid-range,3.73468499995649
1,Near hoop,2.517019509260905
1,Paint,2.645245650313029
0,Arc Three,4.297239106612523
1,Arc Three,6.321345994026904
0,Arc Three,8.432152869819191
1,Paint,1.9212765175788717
0,Mid-range,5.8774480669249645
1,Near hoop,2.428594168423371
0,Corner Three,6.614757119789055
1,Near hoop,5.915604453620951
1,Arc Three,6.719192210385116
1,Mid-range,4.117704671986565
0,Corner Three,0.8570452289698598
1,Paint,1.519016512253897
0,Corner Three,6.259065027701822
0,Corner Three,4.572639724491755
0,Paint,2.3345231161202964
0,Paint,1.9842952048523426
1,Paint,5.771010875973118
0,Paint,2.303750844709557
1,Paint,4.492674514284336
0,Paint,4.249117580157087
0,Corner Three,5.817736729906224
1,Arc Three,5.7215875057539725
0,Paint,2.0601685906983445
1,Mid-range,3.3807009375128105
0,Paint,1.0316585400703093
0,Paint,3.9903225489927503
0,Corner Three,5.1838352435624335
1,Near hoop,2.423040202080849
0,Corner Three,5.3608756693100075
1,Near hoop,3.272094808299418
0,Near hoop,3.059248752962073
0,Mid-range,5.475751201004299
1,Mid-range,5.3606593619255465
0,Paint,3.0322490436143377
1,Near hoop,0.5481289166792782
1,Mid-range,3.8159134350768498
0,Paint,3.3722349230740174
1,Mid-range,4.607535160592917
1,Paint,1.2124209835284117
0,Near hoop,1.9657676732004754
0,Mid-range,5.448630068430044
0,Mid-range,7.386755045539279
1,Paint,0.629734845947086
1,Mid-range,6.571354038012259
1,Paint,0.6819934126514748
0,Arc Three,3.415999189534446
1,Near hoop,6.101142463326028
0,Mid-range,2.3755072401699806
1,Near hoop,2.3393270592416098
1,Corner Three,5.817171410659997
1,Arc Three,1.9949233135386424
1,Paint,3.6115970581586194
1,Near hoop,2.099914204652182
0,Mid-range,4.787644350502655
1,Corner Three,4.257437176377355
0,Mid-range,3.7458516159212705
1,Near hoop,0.10291565672918584
1,Mid-range,5.43732173960673
0,Paint,2.32597854893376
0,Mid-range,3.256118753685126
0,Mid-range,5.735716229608993
1,Corner Three,4.438007858544192
0,Paint,1.0573779495052935
1,Corner Three,3.6605406206324216
0,Corner Three,1.6103858343266653
1,Paint,2.641496975296394
0,Mid-range,4.313014882016985
1,Arc Three,4.905187375065299
0,Paint,4.063397977173785
0,Mid-range,4.6207770875687135
1,Mid-range,9.284283965223166
0,Mid-range,2.826228908811173
1,Mid-range,3.9260471151655825
1,Arc Three,4.626113220685372
0,Corner Three,2.9768258629117015
0,Paint,0.8533891333383614
1,Paint,6.591397310320475
0,Near hoop,0.8829902586099135
1,Paint,0.2794385173879936
1,Near hoop,1.778175959122156
1,Near hoop,1.6494618554243674
1,Paint,1.1403057619778991
0,Near hoop,2.243164200075422
0,Corner Three,5.164831750405815
0,Paint,3.690886581080486
1,Near hoop,2.1237102544367987
1,Near hoop,1.0437742412035276
0,Corner Three,4.693513610100641
1,Paint,1.7981169578200404
1,Corner Three,7.823479530343261
0,Mid-range,4.750721454821373
0,Corner Three,5.359639076990167
0,Mid-range,2.7694417059219685
0,Mid-range,1.5398406074980622
1,Paint,2.4700911863532493
0,Near hoop,4.229260172086839
1,Arc Three,8.18913701499737
1,Arc Three,6.569613967913187
1,Corner Three,4.39279760955362
1,Near hoop,1.6666837663156135
0,Arc Three,4.357675506597524
1,Near hoop,2.7630157648482565
1,Paint,5.3043754660563005
0,Arc Three,5.514715816114191
0,Arc Three,5.0718945581015396
0,Mid-range,6.217502615882031
0,Paint,3.6675916085763967
1,Arc Three,9.4683288350004
1,Near hoop,2.2775463292104514
0,Paint,5.228083132353582
0,Mid-range,3.647829512271649
1,Near hoop,4.093125644907566
1,Corner Three,4.846706616249842
1,Near hoop,0.12546449378210964
0,Near hoop,7.068342700470881
0,Near hoop,3.3371703717371046
0,Paint,2.799419237288334
1,Near hoop,2.690215281218217
0,Paint,0.1219016952302131
0,Mid-range,4.52453368116538
0,Corner Three,4.185469129858682
1,Mid-range,5.324622170407961
1,Arc Three,5.46056293901096
0,Mid-range,5.128326242137876
1,Near hoop,6.280506680332406
1,Corner Three,4.91977714546096
0,Paint,3.643105662000494
1,Corner Three,5.67452862029085
0,Mid-range,4.504085203035129
0,Near hoop,0.46568646963380933
1,Corner Three,4.503785843099116
1,Mid-range,3.6201112034024607
0,Paint,2.97316647915989
1,Arc Three,4.603405094329631
0,Paint,6.134508424511291
1,Paint,0.8073664152043982
1,Paint,3.2165865229152484
1,Mid-range,5.7660470937116
1,Paint,6.457972912687076
0,Mid-range,4.415806118083079
1,Paint,5.241213496910798
1,Mid-range,3.760709670434559
0,Paint,2.0395935486267858
0,Paint,3.035159874421774
1,Paint,4.928967260806268
0,Paint,3.4534794213951807
0,Mid-range,6.514872200319816
0,Paint,3.9290062273811674
1,Near hoop,1.2012817794755755
1,Mid-range,4.444119303045317
0,Arc Three,4.745898231736536
0,Near hoop,1.2672346976389166
1,Near hoop,0.6475053139550293
1,Near hoop,3.086023114949074
0,Paint,1.8085258430556068
0,Paint,2.423856900231532
0,Mid-range,5.99042114764062
1,Near hoop,1.2709209002136943
1,Near hoop,9.16162457744804
0,Near hoop,0.4942228812995207
0,Near hoop,6.10314987347517
1,Near hoop,6.563804613606349
0,Mid-range,3.6603988646321075
0,Mid-range,7.881569497333636
1,Arc Three,5.5841395355506664
0,Arc Three,5.156565112368891
1,Corner Three,8.22420947720813
0,Mid-range,5.315002959171328
0,Arc Three,8.977481223082556
0,Near hoop,2.8594680521033977
1,Corner Three,6.0032008411596545
0,Near hoop,3.058314089183777
1,Near hoop,4.628706210648934
1,Arc Three,4.310992199911755
0,Paint,2.5324558377195796
1,Arc Three,5.737649202809458
1,Mid-range,7.6443227658177815
0,Arc Three,7.075515950487285
0,Paint,0.7211330153307353
1,Paint,3.390900320637572
0,Near hoop,1.6294391398576353
0,Arc Three,8.477176478910888
0,Paint,1.959259873370556
1,Near hoop,4.720459666197774
0,Paint,4.648793083640096
1,Near hoop,3.9256014683739893
0,Mid-range,5.277286672381938
0,Arc Three,4.505478510458133
1,Mid-range,5.707681115663336
0,Mid-range,2.9626576978955828
0,Mid-range,5.018306451234322
0,Near hoop,3.521280898763968
0,Mid-range,7.390898390060576
0,Corner Three,3.8737324002827105
1,Paint,3.497231289606108
0,Near hoop,2.3944505088433146
0,Mid-range,4.318726993189075
0,Mid-range,4.654282973133458
1,Corner Three,5.675490099101576
0,Mid-range,3.0238254744115145
0,Near hoop,2.667490055389147
1,Near hoop,3.3887767154682815
0,Corner Three,5.313617777766858
0,Mid-range,6.1260091921005095
1,Near hoop,3.181645679157254
1,Paint,4.059878058710628
0,Corner Three,3.9822621612344893
0,Arc Three,4.514459645627592
0,Near hoop,2.0851800912391245
0,Near hoop,0.4058204849437734
0,Near hoop,3.916670504918687
0,Arc Three,3.386548634303074
0,Mid-range,4.3875641975930115
0,Near hoop,1.714504735309883
0,Mid-range,7.929800047277357
1,Mid-range,2.3412709963820952
0,Corner Three,5.502465789843677
1,Mid-range,4.951183929011325
1,Arc Three,8.632993829188106
0,Mid-range,6.988229236666473
1,Arc Three,5.50238619336193
0,Mid-range,4.896300181014232
1,Mid-range,4.449255108543454
0,Corner Three,4.588517384188492
0,Paint,2.71359501158519
1,Mid-range,3.988901661359932
0,Arc Three,6.2229921494486895
0,Near hoop,3.022594757505543
1,Corner Three,4.301292319954549
0,Corner Three,5.285170008514391
0,Arc Three,4.276028460908555
0,Paint,1.8129142654301134
0,Paint,2.207410368055743
1,Near hoop,3.1637123402262715
1,Mid-range,1.4726378892314331
0,Near hoop,1.9009362615826957
1,Paint,3.6836565232524037
1,Paint,2.287601562379254
0,Near hoop,2.830905219624987
0,Mid-range,3.715568760943609
1,Near hoop,4.256102598587109
0,Paint,1.3272428105286551
1,Corner Three,5.219497733556361
0,Near hoop,1.7832015021584076
1,Near hoop,2.3188939507661814
1,Paint,2.3253070932889695
0,Paint,1.6361469081045277
0,Mid-range,4.705562919439076
1,Near hoop,6.436364349320198
0,Near hoop,1.5783733316614288
0,Corner Three,3.3243544349241683
1,Near hoop,3.7640885985986037
0,Near hoop,1.9238357834804896
0,Paint,3.714927633332849
0,Arc Three,4.237873610585854
1,Corner Three,5.966139798512943
0,Corner Three,4.61367843285594
1,Near hoop,2.9360916257671468
0,Corner Three,8.477061787370673
0,Arc Three,6.106096876663516
0,Paint,3.4425844534883967
1,Near hoop,1.945350952527595
1,Arc Three,8.951083835206775
0,Mid-range,5.3634769371556
1,Paint,4.062904763072836
0,Near hoop,1.5991409142724105
0,Paint,1.787140024172692
0,Paint,3.24306806905128
1,Mid-range,4.505119693015934
1,Mid-range,9.313520046867355
1,Mid-range,4.4193570134692655
1,Near hoop,1.3593078799521465
1,Paint,2.1161399658103957
1,Near hoop,2.969280210168788
0,Near hoop,2.478455195499811
0,Corner Three,4.526949244888889
0,Paint,2.051332092958135
0,Paint,2.150721418338502
0,Corner Three,5.821338105315649
1,Paint,5.4869893796963005
1,Mid-range,4.891307613839063
0,Paint,6.894825523419718
0,Paint,3.369124377282621
1,Paint,3.5677892913399463
0,Mid-range,3.6058168764511622
1,Corner Three,9.06420852950769
0,Corner Three,5.876014237967773
0,Near hoop,3.0575569119968953
0,Near hoop,3.3653572606782785
0,Near hoop,1.3699801887983638
0,Near hoop,0.7047872906061825
1,Corner Three,5.985120580172132
0,Paint,3.53825644589253
0,Paint,3.37315233492352
0,Near hoop,5.281080808556141
1,Near hoop,0.48990507580551107
1,Arc Three,5.092749769152222
1,Near hoop,2.261651529413849
0,Mid-range,5.061724104946858
0,Paint,3.7229804647889297
1,Near hoop,5.930482769564372
0,Near hoop,1.4947187361172698
0,Mid-range,5.861539650467273
1,Near hoop,3.132524375643389
0,Mid-range,6.632220136794315
1,Arc Three,3.855180332928669
1,Mid-range,8.132842072104932
1,Near hoop,2.164064235645515
0,Paint,2.6600813921570103
1,Mid-range,4.846393775055842
0,Corner Three,4.730032281602319
1,Paint,3.752180459013131
0,Near hoop,3.836296224354942
0,Near hoop,4.123250560540802
